C15orf27,PGBD5,A_23_P64051,ATP5G1,RAB33B,A_24_P485271,CREM,DLX2,OR2B3,A_24_P713312,A_32_P5148,BSCL2,STGC3,SCRN1,PRKAA2,RPL27,TEX101,NGEF,RBP5,RHOU,FBXW11,WBSCR17,A_23_P96262,TBC1D24,ZNF700,A_24_P161733,C8orf22,A_24_P118946,KANSL1L,ACOT6,A_32_P12494,RDH12,MEF2C,A_24_P942374,A_24_P136911,TOLLIP,CUST_2664_PI416261804,SMIM19,OR11H4,ANKRD36C,MED12L,CYP3A43,ARL5A,A_32_P219635,A_24_P706236,TNFRSF10C,ZNF484,AADAT,NADK2,A_24_P221724,CLEC6A,ASPG,IKBKAP,RALB,DGCR6,A_24_P738859,GOLPH3,A_23_P21804,SNHG8,NAA20,KIAA0922,A_24_P487877,A_23_P26367,KCNC3,A_24_P340886,KIF18A,SLC12A8,OPTC,GLUL,NDUFB5,ARMCX6,DPYSL5,A_24_P612020,A_24_P213073,MAPRE1,A_24_P934971,A_24_P392622,LARP4,GNMT,MLH1,CNTFR,EEF2K,ATP2A3,ZNF730,TP53I13,A_24_P384379,LOC728327,SUSD6,A_23_P93109,C7orf13,A_24_P127063,A_24_P178643,NINL,PAMR1,A_24_P232763,GGT7,ACOT12,TEAD2,AP4S1,HNRNPCL1,BTBD16,LNPEP,CDY1,A_24_P485105,SPDYE2B,LOC728804,GEMIN2,PSG2,OR7E91P,SKAP2,A_24_P654368,DENND2A,GPS1,A_24_P222054,ITGB8,FAM21C,A_24_P299137,ERG,RBM15,SPATA7,MXRA8,A_24_P592487,ERICH5,A_32_P193792,A_24_P489399,C6orf62,SLC6A7,HYMAI,HSPA1B,ACACA,ZSCAN1,MSANTD4,TGIF2,CYP3A4,CALM3,DSCAML1,A_23_P32821,MGARP,LINC01420,A_23_P210451,IGFBP5,PPA2,A_24_P791814,PRSS50,MMP11,PZP,A_32_P463538,A_24_P936419,A_32_P48054,A_24_P791862,PRKCZ,COX15,PNMT,COPA,C5orf58,SEPT4,ADGRG6,A_24_P75856,NOSIP,A_24_P911051,A_32_P51005,A_24_P945069,A_24_P608931,CUST_2438_PI416261804,A_24_P938281,TM7SF3,FLJ20021,C19orf67,KLHL34,A_24_P938284,L3MBTL1,TRIP13,PIK3CA,MOSPD3,A_32_P114372,TXLNG,A_32_P97968,A_32_P170564,A_24_P878561,ARHGAP28,A_32_P140153,UBXN4,CCDC64B,LINC00165,SNRNP40,NEIL3,A_32_P40327,LMAN1L,WTIP,A_24_P934744,FCHSD2,LOC728836,A_32_P208978,GAGE10,MAPK10,ADCY10P1,TRAF3IP3,LOC100132014,ARHGAP1
4.21595,6.6609,2.6729,9.739975,3.66195,5.0553,6.0809,4.39356666666667,1.062,5.29836666666667,0.93205,6.23005,2.9894,9.958,5.834,10.30305,2.6206,10.81545,1.64925,8.2569,9.3403,8.4691,2.2721,6.25115,5.28235,3.11605,0.90085,11.117,5.90365,2.4704,3.2309,3.84575,9.56576666666667,4.776,2.3709,8.1302,10.5068,8.50705,1.6894,8.9583,5.59475,4.0063,8.3999,4.4462,0.9188,2.173,6.2183,6.7933,7.5098,1.1173,1.1639,2.0995,8.3561,9.2352,9.2207,4.5275,7.3584,5.4598,11.55935,8.940425,2.4618,1.2332,3.3843,8.91475,10.7261,1.3239,3.2992,1.1297,8.50745,8.7151,9.1042,7.6689,7.7466,11.1792,7.0614,0.7358,7.0737,6.533575,4.05535,9.4515,4.1948,3.7002,1.93815,9.3044,4.89685,2.5801,12.6931,7.11055,3.441,6.29055,8.8809,7.965,5.9758,6.4517,8.1756,8.33565,1.444,0.9236,5.42395,7.8606,6.7076,7.81575,1.02396666666667,7.1285,5.34983333333333,4.1451,6.2091,1.60745,3.60725,7.3736,5.774,6.88925,8.6133,9.9616,6.44276666666667,9.1789,3.891,4.14536666666667,7.5454,7.20495,5.5165,4.8731,4.4025,7.3399,6.329,7.5656,4.64965,1.9333,7.9869,6.596575,3.3578,8.0268,2.4308,1.8227,10.3735,5.3082,2.1136,5.05885,7.2567,1.4142,6.94023333333333,8.15425,2.6289,3.0649,2.80425,2.5507,5.7898,5.70115,1.1175,0.8438,8.27206666666667,6.4541,6.0079,8.102,5.3805,10.28125,2.58073333333333,3.3785,8.8121,0.9477,10.9501,1.0046,2.5747,6.5504,5.9195,8.2156,6.98055,0.9283,3.15295,3.5787,5.23603333333333,1.022,7.37195,5.28262,5.8333,5.9665,0.7838,1.0588,0.9821,3.38213333333333,7.4131,6.28913333333333,4.2601,1.3114,5.89855,1.0693,7.3239,3.10285,5.4336,4.2675,7.2578,1.36015,12.0693,1.2129,8.74963333333333,0.9663,3.94753333333333,1.0841,8.2113
4.3465,6.42883333333333,2.17295,9.722725,4.3273,4.9698,5.8834,4.6163,0.8234,5.32836666666667,0.67765,6.76595,2.44425,9.50803333333333,6.0195,9.60485,2.99273333333333,10.34045,2.2918,7.1821,8.78535,7.93305,1.7849,6.32335,5.2339,3.13675,1.0386,11.1337,5.3109,2.6981,3.2951,4.1236,9.3192,4.671,1.8369,8.268,10.4137,8.29705,1.8834,8.3254,5.1863,3.6905,8.01255,4.55245,0.7611,2.6779,5.7125,6.37265,6.888,2.0466,0.87105,2.0699,7.9552,8.294,8.5559,4.6445,7.1642,5.0713,10.9543,8.972375,3.05335,1.9033,4.6093,8.7106,9.788,0.8531,3.50895,1.1623,7.6496,8.61015,8.62855,6.98025,7.7142,10.5401,6.80915,0.8622,7.3713,5.97755,4.86385,9.1637,4.0716,4.25715,1.7298,9.3704,4.62555,3.722,12.7322,6.7392,3.7734,5.87945,9.048,7.9941,5.71955,5.26645,7.5425,8.01975,2.28115,1.33275,5.376825,8.03975,5.7654,7.3523,1.03966666666667,5.8456,4.95393333333333,2.6459,6.05176666666667,1.7017,3.78485,7.4932,6.2474,5.8257,8.22325,9.6932,5.7334,8.7671,4.5149,4.18006666666667,7.0779,7.0091,4.5109,4.282175,4.5801,6.958,5.97105,7.18965,4.413,3.945,7.5719,5.919875,3.6464,7.28675,1.3014,1.85955,10.1071666666667,5.49845,2.668,4.8263,7.4226,2.8919,5.78333333333333,7.977575,3.8998,2.94815,2.8909,3.72395,5.8004,5.5238,1.1597,0.6933,8.024,5.9802,4.6684,7.90826666666667,6.10965,9.1902,2.7156,3.0562,8.11545,0.6905,10.0724,1.1868,5.2531,6.3711,5.97,7.8661,6.8061,0.7155,3.91335,3.7151,4.78266666666667,1.14825,7.2224,4.93124,5.6839,6.03505,0.8587,0.7799,0.9333,3.21826666666667,8.1641,5.5412,4.69715,1.5862,5.7778,0.8946,6.4707,2.97415,5.23765,4.8676,6.215,2.16005,11.579,2.807,8.553,0.7809,3.66603333333333,0.6808,7.45385
3.9831,6.3154,2.38155,9.488625,3.78225,5.0305,5.56705,4.4849,0.9122,4.8439,0.68855,6.685075,2.32125,9.5072,5.78846666666667,9.40935,2.93113333333333,10.30425,2.31355,7.2962,8.7467,8.11515,1.4099,6.4027,4.6776,3.48825,0.7592,11.2363,5.25825,0.6745,3.7352,3.3653,9.48073333333333,4.4425,2.7298,7.78806666666667,10.1689,8.02855,1.94385,8.3566,5.0905,2.51665,8.0259,4.8701,0.8068,2.4987,5.91405,6.19975,6.6641,1.9371,0.8951,2.11105,7.7735,8.2408,8.6761,4.1531,6.829,5.2276,10.7361,8.520975,2.68875,1.0294,4.2931,8.8036,9.6405,1.2886,3.15725,0.98095,7.39485,8.35945,8.3917,7.16,7.6634,9.9943,6.52695,1.5168,5.3508,6.2897,4.58405,8.8008,3.67315,4.17085,1.1763,9.0825,4.84085,1.2256,12.0997,6.59165,3.6654,6.0251,8.2322,7.7092,5.55195,5.47555,7.2611,8.0612,1.8134,1.46275,5.274125,7.7667,5.85845,7.4284,1.05106666666667,6.09505,5.24543333333333,3.4268,5.9531,1.62925,4.3162,7.1547,5.8459,6.04305,8.05135,9.8779,5.85756666666667,8.635,4.76175,3.87896666666667,7.3067,6.9072,5.62815,4.75875,4.62085,6.989,6.13625,6.84545,4.52935,2.7649,7.69235,5.843225,3.81505,7.28045,1.3597,2.2229,9.97333333333333,5.44855,0.6745,4.891,6.87695,2.2351,6.34876666666667,7.537025,3.4157,3.1477,3.2075,1.8768,5.6242,5.63665,0.6808,0.7569,8.06023333333333,6.1896,5.66385,7.72363333333333,5.2846,9.19,3.11123333333333,3.8249,8.1332,0.7246,9.9479,1.1725,3.2499,6.0188,5.7507,7.70413333333333,6.73375,1.52785,3.94505,3.1464,5.0719,1.46285,6.9633,5.01544,5.6387,5.8533,1.2913,0.836,1.9306,3.61986666666667,7.3892,5.63203333333333,4.42975,0.6905,5.7618,1.0157,6.467,3.8281,5.02545,4.7344,6.434,2.67925,11.7247,1.6967,8.45966666666667,1.3723,3.4716,1.3806,7.639
3.6574,6.46876666666667,2.56825,9.3168,3.9972,5.0858,5.72265,4.14913333333333,0.9536,4.48486666666667,0.7397,5.83965,2.5431,9.69253333333333,5.93263333333333,9.46475,2.9037,10.0145,2.44795,7.58485,8.7736,8.62105,2.3087,6.5027,4.76635,3.218425,0.73645,10.6015,5.10355,1.9767,3.3912,4.0754,9.7016,4.4503,2.8164,7.54003333333333,9.9143,8.02585,2.0091,8.6043,4.83575,3.80205,8.02505,4.0704,0.842,1.00165,6.1454,6.26665,7.1539,1.4899,1.22515,2.27475,7.74505,8.27335,8.9492,3.4549,6.7559,5.1623,11.21255,8.2023,2.5289,1.0557,4.4053,8.27645,10.0278,0.98815,4.05045,1.71075,7.3206,8.0822,8.14475,7.34015,7.5275,9.9887,6.38875,1.0558,4.2188,5.955025,4.8826,8.6704,3.5992,3.64595,1.53615,9.0581,4.8442,1.7426,12.1832,6.51295,3.80105,6.3352,7.7116,7.4947,5.45055,5.3202,7.1804,7.38005,2.9837,1.46725,5.593625,7.23625,6.16305,7.8131,0.945233333333333,5.4596,4.9271,2.9241,5.28633333333333,1.73445,3.89305,7.1511,5.3944,5.9104,8.2844,9.8903,6.10883333333333,8.7874,3.28205,3.31563333333333,7.21545,6.7858,5.0163,4.786275,4.6478,6.2782,5.919,6.89575,4.5999,2.8855,7.0972,6.0551,4.14595,7.2063,1.4267,2.5112,10.0431333333333,5.49775,1.4055,4.239,7.20175,1.4296,6.79716666666667,7.1443,2.8095,3.48345,3.04115,1.9498,4.5987,5.70145,0.9746,0.8852,7.73033333333333,6.00633333333333,7.3142,7.60063333333333,4.9094,9.122575,3.1422,5.0568,8.26635,0.7948,10.2741,1.3387,3.3244,5.5265,5.4748,7.46903333333333,7.0629,1.0153,3.256,4.009,5.1503,2.35395,7.13855,5.0557,5.6258,5.4927,1.434,0.8442,1.1229,4.52483333333333,6.4799,6.27813333333333,4.15345,0.6808,5.5582,1.413,6.1313,3.3507,5.0527,4.0023,6.74975,2.7353,11.6182,0.8981,8.33293333333333,1.0693,3.4295,0.8272,7.1258
3.0225,6.26926666666667,2.95755,9.545475,3.48565,4.0793,5.7463,4.0451,1.27675,5.39206666666667,1.19335,6.246575,2.4872,9.53716666666667,5.4588,9.89355,2.20976666666667,10.28105,2.3475,9.2156,9.0909,8.09525,1.2575,5.96205,4.92805,3.362975,1.17645,10.7,5.47295,2.3971,3.3849,3.3441,9.40406666666667,5.0544,3.084,7.18203333333333,10.1809,8.10285,1.18415,8.75795,4.55575,2.8551,8.14835,4.2894,1.1825,1.7003,6.13425,6.78605,6.7388,1.8946,1.2792,2.44775,8.0449,8.35145,8.7085,3.9395,7.1222,5.6501,11.05215,8.523775,2.71145,1.9984,3.8387,8.58535,10.0155,1.36875,3.6631,1.8664,8.4716,8.3989,8.8928,8.44205,6.8041,10.0197,6.7017,1.6241,3.6338,6.285175,3.89595,9.5563,3.8097,3.66425,1.36455,7.8285,5.1068,2.1404,12.0333,7.1935,3.89635,6.3868,7.7206,7.5869,5.9993,4.8738,7.9877,8.0267,1.50665,1.2142,5.28555,6.19175,7.7117,7.54225,1.14696666666667,7.57285,5.1544,3.605,6.01353333333333,0.94985,5.4048,7.0246,3.4223,6.7452,8.35185,9.9242,6.33,8.9501,3.70455,3.3197,7.5189,6.7704,5.63715,4.9171,4.5785,7.235,6.29125,7.2757,3.5673,2.3699,8.2155,5.988675,3.3911,7.68775,2.08925,1.5342,9.7566,6.37345,2.8502,4.763,6.7127,1.3112,6.49073333333333,7.663625,1.258,3.21595,2.42395,2.214,5.5066,5.1718,0.9916,1.0785,8.033,6.31366666666667,5.572,7.911,4.44285,10.705825,2.89746666666667,1.4599,8.623,1.7301,9.9281,1.2768,2.9325,6.0298,5.7328,7.74096666666667,6.80445,1.10855,3.07545,3.3736,5.54163333333333,1.1214,7.2471,5.16204,5.9363,5.88025,1.1551,1.5258,1.2443,2.63926666666667,7.1099,6.22206666666667,5.034,0.9927,6.4659,1.33535,7.6094,2.9015,5.0786,4.3309,7.103,2.1861,12.0992,1.3504,8.17796666666667,1.1786,4.01773333333333,1.1753,8.47145
4.53685,6.54006666666667,2.82185,9.375325,3.3825,4.6903,5.74721666666667,4.89106666666667,0.88555,5.16143333333333,0.78035,6.037,2.8632,9.65446666666667,6.14953333333333,9.56685,2.05713333333333,10.2673,2.7096,7.5123,8.7898,8.3885,1.792,6.46605,4.4453,2.378025,0.6793,10.4283,5.13765,1.5553,2.804,4.4278,9.68873333333333,4.0019,3.2109,7.46996666666667,9.5713,8.28355,1.0355,8.30365,5.1266,3.14785,8.0117,3.68965,0.8242,2.04925,5.47545,6.36685,6.69765,3.1744,1.2877,2.2909,7.87535,7.92985,8.5301,3.3813,7.0675,5.3932,10.9262,8.377425,2.02425,4.1855,3.1064,8.6195,9.7557,1.42225,3.3546,1.81115,7.44445,7.9888,8.4446,7.26165,7.0568,9.8372,6.381375,2.2133,3.2295,5.746125,4.466,8.9639,4.13205,3.86525,1.80275,8.2393,4.7566,2.4332,12.0259,6.93835,3.75425,5.7867,7.85,6.7026,5.56015,4.43925,7.6633,7.87725,1.01555,2.0772,5.68235,6.62675,5.78525,7.55965,1.2556,5.36335,4.71083333333333,3.3818,5.72633333333333,1.2609,3.28825,7.5965,5.1644,5.9959,7.8132,9.7641,5.58116666666667,8.6734,4.5293,3.3972,7.2301,6.81145,5.52425,4.7359,4.3583,6.809,5.92595,7.14935,4.3656,3.3913,7.2243,5.7608,4.02745,6.83025,1.55335,2.48015,10.1571,5.61655,1.9178,4.3476,7.0829,2.7651,6.2539,7.389175,2.0245,3.5512,2.5147,1.727,5.5047,5.3525,1.7162,1.0015,8.16706666666667,6.09876666666667,6.45425,7.61943333333333,4.80175,8.607125,2.8994,3.2217,8.1894,0.8327,10.6748,3.7266,3.8825,6.0038,6.0701,7.67026666666667,7.1618,1.15005,3.4826,3.0962,5.23153333333333,1.11575,7.2342,4.62408,5.3843,5.5292,1.3599,0.8093,1.8928,3.70453333333333,7.8109,5.9263,4.81845,0.9513,5.8063,1.03735,6.505,4.32455,4.99155,5.0539,6.561,1.9323,11.5354,1.0542,8.3211,2.3629,3.25813333333333,0.8694,7.6416
3.17675,6.45853333333333,2.54095,9.377125,3.43485,4.8632,5.89671666666667,4.352,1.18515,5.324,0.9182,5.997575,3.2049,9.63783333333333,5.73626666666667,9.7623,2.76873333333333,10.5088,2.3518,8.3795,8.91125,8.0744,1.0597,6.22455,5.1027,3.194025,1.0153,11.3535,5.38315,2.8155,3.232,4.03405,9.34033333333333,4.6026,2.0196,7.98546666666667,10.27,8.1654,1.8917,8.80095,5.0957,3.1422,8.0795,4.59605,1.0929,1.93245,5.90065,6.66795,6.99935,1.6993,1.2022,2.03025,8.1755,8.67665,8.549,4.5776,7.1811,5.2092,11.0091,8.609175,1.88775,1.3655,4.2885,8.71085,10.0414,1.27985,3.1451,1.2273,8.4398,8.4991,8.71185,8.05415,7.5251,10.4733,6.915625,0.8895,5.5585,6.229725,4.3316,9.273,3.88775,4.0453,1.5996,9.2641,4.47295,1.8623,12.4983,6.88835,3.80155,6.0835,8.4458,7.5568,5.6041,6.0245,8.0348,8.08325,1.75275,1.00635,5.278675,7.6699,6.642,7.59265,1.02663333333333,7.05555,5.18723333333333,3.5238,6.09523333333333,0.8667,3.43555,7.3619,5.091,6.38805,8.10595,9.8808,6.09796666666667,9.1229,3.86015,4.0842,7.4315,6.98385,5.40715,4.55295,4.5098,7.3681,6.3852,7.36175,3.53215,2.3354,7.74085,5.970125,3.0045,7.6024,1.44735,1.5033,10.1431,5.67375,2.2885,4.76655,7.11065,2.9914,6.46403333333333,7.865,3.4034,3.24515,2.82125,2.87155,5.534,5.247,0.943,0.9622,8.09266666666667,6.24436666666667,5.02385,7.7321,5.05315,10.047875,2.778,2.5362,8.1842,1.0438,10.4232,2.157,3.717,6.472,5.8469,7.89476666666667,6.6086,1.0011,3.11525,3.2198,5.1079,1.224,7.36925,4.8725,5.9938,6.2051,0.9768,1.1414,1.1441,3.20533333333333,7.5633,6.08103333333333,4.4039,1.3447,5.98965,1.2246,7.0738,3.0194,4.7143,4.9026,6.67115,1.331,12.1479,1.237,8.55416666666667,1.6298,3.55813333333333,0.9553,7.87035
3.69875,6.14906666666667,2.68795,9.75135,3.34915,4.4058,5.90881666666667,3.97216666666667,1.2847,5.25156666666667,1.05,5.9775,2.63625,9.4564,5.5403,9.7077,2.23253333333333,9.99435,2.7551,8.3512,8.7756,7.7798,1.0722,5.93595,4.66815,3.037575,1.69415,10.4304,5.31125,2.2165,2.8389,3.60525,8.9316,4.7222,1.8684,7.43803333333333,10.2213,8.01185,1.21215,8.2412,4.42745,3.0437,7.7078,4.0624,1.1908,2.14765,5.794,6.30975,6.61145,1.4004,1.33535,1.9393,7.75345,8.06705,8.7038,3.668,6.9779,5.313,10.7381,8.633625,2.5681,1.3219,3.212,8.74635,9.6956,1.82155,3.09265,1.5373,8.0176,8.4059,8.7376,8.1287,6.9955,9.9615,6.696575,2.4958,3.3773,5.989775,5.12195,9.2328,3.94975,4.03885,1.59505,7.9747,4.9417,2.1998,12.1597,6.98415,3.8316,5.96145,8.1915,7.476,5.78095,5.11315,7.6966,7.9347,1.1911,2.5347,5.3072,6.4483,6.9798,7.37965,1.22403333333333,6.38635,4.84473333333333,3.5602,6.16213333333333,1.0381,3.2455,7.0961,4.5534,6.33535,8.15695,9.6603,6.14156666666667,8.4152,4.2503,3.96706666666667,7.3224,6.7722,5.66145,4.2343,4.11035,6.7769,5.94385,7.1027,3.3038,2.5084,7.74715,5.754825,3.50515,7.31485,1.76565,2.03815,9.90826666666667,5.79945,1.8534,4.7947,6.72745,2.5247,6.34123333333333,7.5678,3.1438,3.4109,2.72095,1.9083,5.5883,5.25165,0.9912,1.2191,7.91563333333333,6.11773333333333,4.4135,7.8241,5.99855,9.903,2.5297,2.026,8.29185,1.0954,10.0453,1.9017,3.005,6.1856,6.3311,7.72053333333333,6.91125,1.2575,3.54835,3.5764,5.20716666666667,1.43495,6.88605,4.97382,5.6819,5.3936,1.3723,1.1953,1.3314,2.2204,7.6491,5.8046,5.02115,1.454,6.2977,2.66055,6.8246,3.8363,4.58585,3.8293,6.4289,1.8735,11.5242,1.183,8.34806666666667,1.3526,3.703,1.267,7.99405
3.8089,6.43833333333333,2.2201,9.5111,4.4266,4.848,5.83461666666667,4.70966666666667,0.9504,5.41846666666667,0.8444,6.126,2.4775,9.44746666666667,5.93276666666667,9.52305,2.5451,10.1581,2.5862,7.4003,8.63525,7.8898,2.1632,6.33815,4.68895,2.993575,0.7661,10.9435,5.2092,2.6721,2.9738,4.2856,9.49743333333333,4.5438,2.4354,7.8211,10.1135,8.18855,1.56585,8.25725,5.28375,3.14325,7.88875,4.573,0.9072,2.24345,5.65265,6.4472,6.4551,2.9563,1.196,1.72215,7.69845,8.1608,8.4107,4.0529,7.12755,5.325,10.88395,8.618025,2.54545,1.0949,3.9156,8.5546,9.6846,1.71235,3.3247,1.32745,7.4413,8.0934,8.35395,7.3678,7.3617,10.1646,6.4885,2.1309,5.5418,5.7226,4.4058,8.828,3.64165,4.1829,1.65915,8.9105,4.566,2.892,12.2813,6.81095,3.8025,5.832,8.3083,7.549,5.55835,4.96405,7.4509,7.75445,1.7824,1.93685,5.7253,7.241,6.0186,7.33345,0.989266666666667,5.67265,4.65836666666667,3.7727,5.8611,1.73705,3.9041,7.4329,6.1109,5.9131,7.90965,9.9013,5.57723333333333,8.6934,3.8794,3.85933333333333,7.18525,6.8502,4.7175,4.394775,4.756,6.8425,5.9304,7.0699,4.13265,2.653,7.2805,5.583875,3.1969,7.0244,1.9288,2.05495,10.0329666666667,5.683,2.1535,4.4767,7.2162,1.1603,6.28843333333333,7.529325,3.472,3.50765,2.12265,2.27575,5.5307,5.4535,0.7518,0.998,8.08576666666667,6.008,5.60575,7.6345,5.3044,8.91355,2.72733333333333,3.0105,7.97285,0.9109,10.1497,2.2973,3.4198,5.979,5.7883,7.60746666666667,6.89595,1.32645,3.94615,3.7287,4.91686666666667,1.77995,7.10475,4.983,5.8075,5.8817,1.312,0.9012,1.1767,3.78613333333333,7.9059,5.4481,4.6006,1.7899,5.87815,1.11645,6.4286,4.0044,5.09935,4.943,6.32465,2.8448,11.5124,1.5529,8.35583333333333,2.4303,3.3744,0.9097,7.46925
4.211,6.2925,2.3452,9.749425,3.9608,4.5645,5.78296666666667,4.7181,1.0307,5.53333333333333,0.81415,6.42235,2.5472,9.35946666666667,5.55566666666667,9.6055,2.57466666666667,10.3696,2.5629,7.73145,8.8672,7.8564,1.2298,6.01675,4.94645,3.418625,0.93785,11.0229,5.3008,1.4448,3.3994,3.7375,9.24326666666667,4.5965,2.5493,8.06806666666667,10.325,8.1475,1.93405,8.33905,4.9847,3.48895,8.1184,5.01865,0.9432,2.1939,5.78795,6.51445,6.4127,1.9517,1.09975,1.83425,8.2755,8.3471,8.4589,4.4247,7.0321,5.3978,10.8227,9.10815,1.7699,1.2195,4.1017,9.1336,9.8203,1.5317,3.5741,0.96775,8.0912,8.58095,8.69115,7.16845,7.5322,10.698,6.7347,0.912,6.5159,6.119725,3.9902,9.2621,3.9171,4.50615,1.65105,9.1508,4.578,2.3373,12.6939,6.79255,3.9234,5.9992,8.9403,7.7863,5.698,4.9317,7.7166,8.367,1.05305,1.11865,5.627825,7.96325,6.0171,7.33485,0.980533333333333,6.54225,5.2626,3.1091,6.18113333333333,1.2765,3.99975,6.943,6.2951,5.8824,8.333,9.6546,5.6317,8.5913,3.8702,3.54926666666667,7.1916,6.8934,4.6232,4.445,5.34135,7.3319,6.1276,7.0791,4.222,1.1497,7.6469,5.710975,3.49415,7.40315,1.3141,2.4839,9.9738,5.59305,2.5593,5.6159,7.0929,2.6421,4.9671,8.160375,3.0714,3.03025,2.5585,2.74985,6.0995,5.42005,1.8743,0.85,8.0329,6.11206666666667,4.3258,8.02106666666667,5.3492,9.631125,2.69993333333333,5.6431,8.18485,0.9567,9.9887,0.9857,3.8835,6.5553,5.6103,7.816,6.5065,0.91815,2.9775,3.3653,4.92803333333333,1.5088,7.07075,5.00356,5.9926,5.80665,1.0273,0.9848,1.1548,2.3846,7.9743,5.69463333333333,4.8971,1.1737,5.93855,1.1474,6.7757,2.85815,4.3832,4.8874,6.22265,1.9253,11.6013,1.1726,8.52373333333333,1.0486,3.55503333333333,0.7965,7.83035
3.8147,6.27956666666667,2.45575,9.595575,3.9707,4.1275,5.79536666666667,4.67373333333333,1.21685,5.22393333333333,0.99825,5.87115,3.2111,9.36866666666667,5.58886666666667,9.64715,2.69386666666667,10.35075,2.47225,7.8982,8.75325,7.79995,1.0636,5.74365,4.66725,3.041825,1.0629,10.6571,5.23745,2.3684,2.6806,3.5792,9.1838,4.5135,2.797,7.6871,10.3106,8.0803,1.18875,8.2966,5.0158,2.948,7.86575,4.22905,1.1391,2.46635,5.5177,6.41905,6.56985,2.2026,1.36085,1.8388,8.04295,8.09085,8.6397,4.0093,7.08765,5.3839,10.74615,8.87525,2.3776,1.3811,3.727,8.89865,9.9081,1.28275,3.46815,1.25425,7.89975,8.41055,8.68145,7.6293,7.3655,10.3317,6.665925,1.1775,4.6391,5.86995,4.93405,9.1045,3.7311,3.9289,1.5905,8.6109,4.77365,2.316,12.4952,6.96175,4.20335,5.95895,8.5584,7.5632,5.75085,5.34035,7.6891,8.0403,1.0319,1.6102,5.554075,7.4067,6.3607,7.33295,1.33236666666667,5.8571,5.03106666666667,3.5613,6.00636666666667,1.85275,4.2394,6.8155,5.6809,6.22895,8.1252,9.56,5.84793333333333,8.5323,4.1453,4.11686666666667,7.18495,6.94235,5.18145,4.601525,4.9046,7.2131,6.08655,7.03585,3.7932,2.4177,7.94655,5.77695,3.0734,7.31415,2.4886,2.03865,9.87713333333333,6.04175,2.4179,5.1025,6.9224,2.5406,5.77653333333333,7.76595,2.9363,3.21605,3.025,2.11545,5.8813,5.4771,1.9423,1.1076,8.11666666666667,5.93386666666667,4.31155,7.86316666666667,5.39955,9.720075,2.38696666666667,1.5016,8.20275,1.0717,9.9124,1.3072,3.2962,6.2528,5.8595,7.74633333333333,6.7503,1.17365,3.8704,3.3224,4.87913333333333,1.07195,7.15945,4.9,5.6905,5.5284,1.2686,1.1582,1.2349,2.48416666666667,7.789,5.85803333333333,4.9425,2.2461,6.17,1.48405,6.6894,3.12735,4.8972,4.7772,6.23425,2.23505,11.4121,1.1424,8.43083333333333,1.3434,3.19223333333333,1.1412,7.90855
3.78925,6.6111,1.86025,9.54575,3.4371,4.8765,5.74656666666667,4.27116666666667,1.05425,5.29296666666667,0.78305,6.327025,3.0813,9.5083,5.9161,9.5751,2.99213333333333,10.53035,2.3127,7.2118,8.8573,8.2804,1.5201,6.17895,5.2137,3.480275,0.91395,10.9703,4.992,2.7156,2.7859,4.38905,9.49303333333333,4.6453,2.1392,8.16873333333333,9.9916,8.13445,1.85085,8.28525,5.2505,4.0314,8.02825,4.0949,0.9785,1.53895,5.78065,6.35335,6.68475,1.0789,1.0775,1.8787,8.0836,8.6968,8.944,4.2259,6.89095,5.0859,10.72675,8.69385,2.1881,1.177,4.0917,8.93925,9.964,1.16905,3.1526,1.1787,7.66285,8.5249,8.5308,6.97855,7.7005,10.2614,6.65265,0.8964,5.3342,6.176025,4.61065,8.98345,3.35535,3.93025,0.93065,9.0867,4.7353,0.9031,12.5232,6.80935,3.3826,5.79785,8.5157,7.7429,5.49875,5.47475,7.5395,8.235,0.96375,1.2906,5.4258,7.6758,5.5335,7.37695,1.19473333333333,6.1527,5.1994,2.3272,5.83183333333333,1.00755,3.8917,7.2676,6.1498,5.94085,8.47845,9.6497,5.3325,8.6449,4.0804,4.31973333333333,7.19415,6.89275,4.96335,4.170175,5.237,7.1768,5.9846,7.17465,4.4315,2.7037,7.64465,5.999475,3.6252,7.2819,2.25545,1.86495,10.1698333333333,5.1721,2.1486,4.94125,7.0723,2.6989,5.87493333333333,7.68145,1.5253,3.00675,2.56905,2.09275,5.7908,5.4205,1.2021,0.8852,8.1176,6.1269,5.3338,7.79616666666667,5.4563,9.33645,2.72253333333333,3.7742,8.2912,1.076,10.1809,1.1362,3.2318,6.3174,5.6879,7.83176666666667,7.08715,1.60905,3.6333,3.6184,4.73523333333333,1.14795,7.1225,5.1483,5.3692,5.91435,0.9824,1.0167,5.0993,3.50216666666667,7.4897,6.23926666666667,4.7395,1.7211,5.69685,1.1624,6.3637,3.4525,4.9427,4.4825,6.40065,2.48725,11.6935,1.0786,8.73226666666667,1.1232,2.93513333333333,0.9549,7.55645
